wavelength spec_bulge spec_disk spec_clump1 spec_clump2 spec_clump3
765600.0 3.032822455984952e-07 0.00302133038869786 0.0005033728494815437 0.0007543817427278196 0.0008998143496452807
772700.0 2.99844554224557e-07 0.003101400674775527 0.0005166892880907446 0.0007743524601069214 0.0009236398717389566
779800.0 2.963435787234757e-07 0.0031829022453388665 0.0005302445938743888 0.0007946809277155281 0.0009478920224959715
787000.0 2.932023434057369e-07 0.003265571235211624 0.0005439932228236754 0.0008152997911732515 0.0009724908360970852
794300.0 2.8982277863444414e-07 0.0033493989676029005 0.0005579355684449578 0.0008362086177366822 0.0009974353351964627
801700.0 2.8707985275596065e-07 0.003433868024793543 0.0005719878788236295 0.0008572803932103454 0.0010225734966175096
809100.0 2.8729127673308626e-07 0.003519575741934672 0.0005862819284259797 0.0008786938005669181 0.0010481111284196003
816600.0 3.11814350845777e-07 0.0036069896068307654 0.0006010994997707685 0.0009007520675286218 0.0010743639699374767
824100.0 4.6674428830112217e-07 0.003695714139267313 0.0006174214660483502 0.0009243139176452599 0.0011021199327028292
831800.0 1.213159297279593e-06 0.0037927443286449357 0.0006409601384998333 0.0009552849844474755 0.0011373966317634989
839500.0 3.981804913461493e-06 0.003910494461665085 0.0006878810974442478 0.0010096597739622563 0.0011960894771403776
847200.0 1.20113927053959e-05 0.004081867961858976 0.0007955865282618693 0.0011248513918812337 0.0013156178548499413
855100.0 3.070211404017878e-05 0.004363831268220447 0.0010267825586346266 0.0013637596976176578 0.0015589939525386468
863000.0 6.280238417669046e-05 0.00478059245648299 0.0014125897155656698 0.0017572059675872672 0.0019568656026054
871000.0 0.00010262367732994526 0.005275867102753149 0.0018875712220635579 0.0022398589653843835 0.002443962730366432
879000.0 0.00013231985229865262 0.005670531070766005 0.0022460020814429205 0.002606114177733966 0.0028147506681227958
887200.0 0.00013419749506482864 0.005782906934624153 0.0022832413927680205 0.0026511102434567477 0.0028642402733262216
895400.0 0.00010604886515185468 0.005593004400956967 0.0019741976142646795 0.0023499509819979196 0.0025676486347167996
903600.0 6.532576664890478e-05 0.0052758346244971555 0.001520023208500795 0.0019036582520768253 0.002125921914056031
912000.0 3.076494207076963e-05 0.005021741699819814 0.0011370892559344303 0.001528666237702015 0.0017555307999563207
920400.0 1.1244955209769344e-05 0.00491975739329751 0.0009277289112846465 0.0013272414114568797 0.001558703120728854
929000.0 3.179899616690186e-06 0.004934012009017623 0.0008506256350536392 0.0012581015771941531 0.001494176628983564
937600.0 8.22178581951342e-07 0.005005979270769697 0.0008393836495759903 0.0012548202289623064 0.0014955070061866808
946200.0 3.0935627370938723e-07 0.0050969248661044304 0.0008494851312947192 0.001272908231328869 0.0015182217238386866
955000.0 2.2321059141243487e-07 0.0051917982719634275 0.0008644460564291949 0.0012958233313490536 0.001545744778958719
963800.0 2.1068491257927663e-07 0.005287326506549902 0.0008802391713854405 0.0013195633501535834 0.0015740885781099377
972700.0 2.0691670515077161e-07 0.005382909594494869 0.0008961276867210932 0.0013433959521351473 0.0016025233225499076
981700.0 2.0388842756036652e-07 0.005478898804843077 0.0009120906247199538 0.0013673361448423254 0.0016310848495014836
990800.0 2.0094978649676383e-07 0.005573978772667374 0.0009279028719138757 0.0013910500424924221 0.0016593763199485418
1000000.0 1.9797076239597258e-07 0.005669827954448136 0.0009438436796957719 0.0014149563794388247 0.001687897227236636
1009000.0 1.961994837983142e-07 0.005764495426606869 0.0009595879769240902 0.0014385679707024075 0.001716066505594257
1019000.0 1.9421656223352245e-07 0.005858651823737607 0.0009752470306033556 0.001462051875122002 0.001744083493916223
1028000.0 1.925451113237889e-07 0.005952807770063548 0.0009909057071018053 0.0014855353809525684 0.0017721000931317699
1038000.0 1.9085914275015494e-07 0.006046195582605689 0.0010064370261907711 0.001508827656073444 0.0017998884468052347
1047000.0 1.8949027272436423e-07 0.006138658921323492 0.0010218143668006023 0.0015318891348785587 0.0018274015252404217
1057000.0 1.8799538838586733e-07 0.0062304305251833164 0.0010370765517744877 0.0015547779968422609 0.0018547086790969287
1067000.0 1.8664135495330517e-07 0.006322461204872114 0.0010523823331523505 0.001577731938108977 0.0018820933621745881
1076000.0 1.8532533216524595e-07 0.006414121544625828 0.001067625685376202 0.0016005927467475291 0.0019093671294919529
1086000.0 1.8390713122951563e-07 0.006505339152281062 0.0010827960279418895 0.0016233436878366444 0.0019365096745322093
1096000.0 1.825059550000415e-07 0.006595754724385983 0.0010978336059422283 0.001645895162551392 0.0019634141146019557
1107000.0 1.8084001453567848e-07 0.006686170051087177 0.0011128711690202688 0.001668446626728392 0.0019903185379768302
1117000.0 1.796103682603917e-07 0.006776253217690619 0.0011278572152392786 0.0016909187121602934 0.0020171274489825916
1127000.0 1.7950625264165997e-07 0.006865839254661197 0.001142777701773791 0.001713282853333712 0.002043803818341811
1138000.0 1.850111237211431e-07 0.006956247315980889 0.0011579238039968662 0.0017359352588039692 0.0020708044949961663
1148000.0 2.0717571658827047e-07 0.007046193363781266 0.0011732480931490525 0.001758711259662539 0.0020978964700407907
1159000.0 2.843514461669103e-07 0.007137133122322411 0.0011895924242941982 0.0017825355440278926 0.0021260507819652243
1169000.0 4.556691169435667e-07 0.007230849464429649 0.0012078546524415307 0.0018084159072388273 0.002156337319459169
1180000.0 8.215850759750641e-07 0.007325039911221515 0.0012292161296177547 0.0018372429211682053 0.0021894739743218983
1191000.0 1.380088726729631e-06 0.0074213362775828705 0.0012539144323443717 0.001869391959287459 0.0022259160299472535
1202000.0 1.9935363672422416e-06 0.0075191108452834984 0.001279710287811246 0.0019027072184896149 0.0022635618018407837
1213000.0 2.3974819654903987e-06 0.007614208422906687 0.00130181226683548 0.0019323126653429932 0.0022974972693827894
1225000.0 2.350080783194286e-06 0.007704276140135916 0.001316077840146718 0.0019541086323819007 0.0023236576888047266
1236000.0 1.884956924859954e-06 0.007790258850316104 0.0013231810615851533 0.0019688148450790655 0.002342787889743543
1247000.0 1.2615036117757481e-06 0.007873306842064881 0.0013273418865124697 0.001980490777891306 0.002358843502065641
1259000.0 6.912773590256078e-07 0.00796341604655476 0.0013335071038285237 0.0019947051735387422 0.0023777447447015355
1271000.0 3.589974431108741e-07 0.008052893675402071 0.001343256676169451 0.0020122169125781895 0.002399767130037573
1282000.0 2.2385904263964631e-07 0.008148908501764363 0.0013571482105372034 0.002034219689524049 0.0024264745731826
1294000.0 1.7244164457200165e-07 0.008243414764631378 0.001372089261113602 0.00205706400060256 0.0024538995469339446
1306000.0 1.5899328373552352e-07 0.008342776667420655 0.0013884225093227208 0.002081666826439865 0.0024832936958913048
1318000.0 1.5543453382449985e-07 0.008445577971517213 0.001405481700807271 0.0021072716647335767 0.0025138493730841767
1330000.0 1.540292885574791e-07 0.008541658241137794 0.001421455804356648 0.0021312307783363667 0.002542434429392109
1343000.0 1.529354822309641e-07 0.008636767355310675 0.001437272672111382 0.0021549516937186164 0.0025707343776329513
1355000.0 1.5227737122106843e-07 0.008723991100820354 0.001451780371386336 0.0021767079412657467 0.0025966899155459066
1368000.0 1.517871564200501e-07 0.008807594140076695 0.0014656892827139608 0.0021975642470126277 0.0026215710391310956
1380000.0 1.5256674283570206e-07 0.008871147198553073 0.0014762769644691236 0.0022134319983929457 0.0026404976574861956
1393000.0 1.5644726608104984e-07 0.008919908714002864 0.0014844387015367031 0.0022256418324283784 0.002655052605543462
1406000.0 1.6644004759379496e-07 0.008956323977309106 0.001490610524327513 0.0022348306142213757 0.0026659890987040724
1419000.0 1.8410062181566588e-07 0.008972689517383817 0.0014935306631465618 0.00223909481327952 0.0026710317886886998
1432000.0 2.0652851057832877e-07 0.008977705276478926 0.0014946146077940998 0.0022405754752965416 0.0026727420861249137
1445000.0 2.251715165588628e-07 0.008967115231944146 0.001493063465944722 0.00223812739494962 0.002669774188351187
1459000.0 2.3070430579953867e-07 0.00894850441401406 0.0014900462736461618 0.002233557737259465 0.002664304960486172
1472000.0 2.2354850222262136e-07 0.008922086185193545 0.001485623609958523 0.00222694389754697 0.00265642138560811
1486000.0 2.2845569011971162e-07 0.008895737234394208 0.0014814597280728395 0.002220581259865069 0.0026487836414005026
1500000.0 3.0752183743631147e-07 0.008870368524077039 0.001478618297500365 0.0022155494922483656 0.0026424783983721167
1514000.0 5.67251673799493e-07 0.008839646555007807 0.0014776846168727737 0.0022118034866274302 0.0026370908545155854
1528000.0 1.1297845609006324e-06 0.00881281256108301 0.0014821169463737792 0.002213449048221333 0.002637096516908582
1542000.0 2.0190556708248455e-06 0.008790150960070808 0.0014923616806100427 0.0022209318693784024 0.0026429394321484945
1556000.0 3.0175210294881716e-06 0.008764670620509753 0.0015038440710558978 0.0022293107368093084 0.002649475701978736
1570000.0 3.6850905057361176e-06 0.0087393221413938 0.0015101448888525703 0.0022328453656894147 0.002651377912030887
1585000.0 3.621652910876501e-06 0.008704618458015264 0.001503391102967832 0.0022232691333421845 0.0026401692590117473
1600000.0 2.802293004107241e-06 0.008655986214867252 0.0014824308447066148 0.0021990747690918116 0.002614137670030746
1614000.0 1.792952655510653e-06 0.008609331596510509 0.0014588105524563433 0.002172572171374134 0.002586010144480014
1629000.0 9.173135528162808e-07 0.00855669902346862 0.001436298486693467 0.002146549127657204 0.0025579919957222745
1644000.0 4.2201731867894326e-07 0.008508935904020508 0.0014205816080017299 0.0021273505535144587 0.0025367983002169245
1660000.0 2.0906579887295097e-07 0.008468219052919298 0.0014104747944945317 0.0021140691769647732 0.002521687181856759
1675000.0 1.4992144063865622e-07 0.008426112481814218 0.0014025546922205737 0.0021027073662524772 0.002508334010275357
1690000.0 1.3563994117459674e-07 0.008380249129237183 0.0013947162649951138 0.002091070704030777 0.0024944974434303714
1706000.0 1.3263714379283778e-07 0.008338938022760254 0.0013878105888912068 0.00208073408357686 0.0024821731998823527
1722000.0 1.317303889476972e-07 0.008289966162315502 0.0013796650258682333 0.002068518784280019 0.002467600104700862
1738000.0 1.3121659580241746e-07 0.008244354396080476 0.0013720822112574104 0.0020571452390345194 0.0024540303861517163
1754000.0 1.307058465231399e-07 0.008195386416861026 0.0013639419613003878 0.002044935276684986 0.002439462633372516
1770000.0 1.3029289766093445e-07 0.008146495915546892 0.0013558143911280008 0.002032744452611134 0.0024249177647157364
1786000.0 1.298150700674398e-07 0.008093273086852114 0.0013469659222474005 0.0020194727544739326 0.0024090834727993975
1803000.0 1.2932030518152047e-07 0.00804438263620657 0.00133883848156939 0.0020072820559838933 0.0023945387229927966
1820000.0 1.2891379784644015e-07 0.007991160576718953 0.0013299905595166347 0.0019940109072376436 0.0023787049808154845
1837000.0 1.28489914160048e-07 0.007934289418417282 0.0013205357289744458 0.001979829598195539 0.00236178539140312
1854000.0 1.279539190606734e-07 0.00787408408357192 0.0013105265481003017 0.0019648168591970315 0.002343873850889467
1871000.0 1.2753996748280627e-07 0.007817548546495554 0.001301127579516813 0.0019507193072711756 0.002327054184496291
1888000.0 1.2718562957795257e-07 0.007757777795262719 0.0012911915372631302 0.0019358157532561291 0.0023092727148879486
1905000.0 1.273304479082901e-07 0.007696475932711077 0.001281008883786633 0.0019205378130001363 0.002291042812268157
1923000.0 1.3008133344228408e-07 0.007634081886111134 0.001270684032785799 0.0019050243806007562 0.0022725232819198592
1941000.0 1.4302565163124514e-07 0.007570298274320452 0.001260281995974408 0.001889308325899738 0.002253728067748482
1959000.0 1.8762818548394073e-07 0.007506121766852731 0.0012502927948128443 0.0018739414841650224 0.0022352440571091017
1977000.0 3.0432640801344587e-07 0.0074409783378541474 0.0012412349156819672 0.001859354958708319 0.0022174502122192007
1995000.0 5.378100238299058e-07 0.00737653166226372 0.0012340607981361407 0.0018465956900150847 0.0022014465820411923
2014000.0 9.06298027958319e-07 0.007311951688164259 0.0012289095782632878 0.0018357158838090504 0.0021872343362876264
2032000.0 1.2604403429414348e-06 0.007246280500445173 0.0012233591585419945 0.001824360331583645 0.0021725025237945023
2051000.0 1.445692729310169e-06 0.0071774615745825695 0.001214727334772362 0.0018098272765137012 0.0021545437672472628
2070000.0 1.3213234592142346e-06 0.0071039850577000576 0.0012006312562113342 0.001789746354901284 0.002131000140778144
2089000.0 9.685947578663227e-07 0.007026146284115069 0.001182351628605349 0.0017653431577068829 0.002103062300190657
2109000.0 5.702300348248142e-07 0.0069469559093657115 0.001163156182944366 0.0017399565298059133 0.0020741035435338758
2128000.0 3.119885418531502e-07 0.0068687655815408205 0.0011462481978004415 0.0017168031850222335 0.0020473415163170337
2148000.0 1.81161859553581e-07 0.006791441439851695 0.0011314148710478852 0.0016956715809437388 0.0020225658611852946
2168000.0 1.3630370475684293e-07 0.00671413610978384 0.001117886871400784 0.0016757626110946787 0.0019989617594978527
2188000.0 1.2488321895219017e-07 0.006636773279966267 0.0011048550110261796 0.001656312266622929 0.001975793317714392
2208000.0 1.2276781118457839e-07 0.006558835606773202 0.0010918669386409563 0.0016368488637034417 0.0019525785509026427
2228000.0 1.222725221507503e-07 0.006479814264120374 0.001078725111020392 0.0016171400123803075 0.001929065149764925
2249000.0 1.2193914036360506e-07 0.006401174469418899 0.0010656487600035323 0.0015975281950796505 0.0019056670557685675
2270000.0 1.2185661811379728e-07 0.006321466910984342 0.001052398035498071 0.0015776530350218774 0.0018819540719201393
2291000.0 1.2174261057028393e-07 0.006241325540122175 0.0010390741309906756 0.0015576687136424833 0.0018581110794756136
2312000.0 1.214100381048308e-07 0.006160889723278282 0.0010256995374472856 0.0015376093922130102 0.0018341790122109202
2333000.0 1.2148855436570047e-07 0.0060807501960292365 0.0010123777682775762 0.001517627205702067 0.0018103381584573268
2355000.0 1.2129156184103335e-07 0.00599962443050339 0.000998889141691882 0.0014973964532387337 0.001786201402463806
2377000.0 1.2110859744109974e-07 0.005918022121169704 0.0009853219566713564 0.001477047492184652 0.001761923469860717
2399000.0 1.2102069982221724e-07 0.005836561695717644 0.0009717787363130891 0.0014567342300756208 0.0017376880347317726
2421000.0 1.2088488354244788e-07 0.005752653040540746 0.0009578275961923849 0.0014358096428879876 0.0017127234286376664
2443000.0 1.2077710127367202e-07 0.005667684286067699 0.0009437016282364636 0.001414622070479178 0.001687444769206944
2466000.0 1.2070336579316644e-07 0.005581546471196726 0.0009293795916710959 0.0013931413312058794 0.0016618166896033451
2489000.0 1.206699702014403e-07 0.005494996675510109 0.0009149907981241436 0.0013715595020655585 0.00163606763046422
2512000.0 1.2058939029211555e-07 0.0054061829442999055 0.0009002242837493858 0.0013494118976339147 0.0016096438518802797
2535000.0 1.2062923373117992e-07 0.005315496651138017 0.0008851472032559039 0.0013267980463709942 0.0015826636343016472
2559000.0 1.2058442144460398e-07 0.005224332403725662 0.0008699895460511291 0.001304063960771243 0.001555540208409085
2582000.0 1.206262911015142e-07 0.005133290697845719 0.000854853574530034 0.0012813616769608651 0.0015284544431877834
2606000.0 1.2057721568445537e-07 0.005042637143667617 0.0008397804026264204 0.0012587545504641317 0.0015014825817109279
2630000.0 1.2071501741759112e-07 0.004951932090623449 0.0008247012026408077 0.0012361369285661652 0.0014744976377961524
2655000.0 1.2065748819726414e-07 0.004862893690866313 0.0008098969102361879 0.0012139329085770463 0.001448006643847112
2679000.0 1.207144693566478e-07 0.004773900506758428 0.0007951014420943678 0.001191741368337606 0.001421530251748466
2704000.0 1.2071231453414626e-07 0.004686088708362636 0.0007805015060117158 0.0011698436005087053 0.0013954045459173441
